"year","region","sc_name","total_HC_m"
2014,"XI","Lithodes santolla",51
2014,"XI","Loligo gahi",0
2014,"XI","Loxechinus albus",675
2014,"XI","Macruronus magellanicus",9652
2014,"XI","Merluccius australis",2510
2014,"XI","Merluccius gayi gayi",0
2014,"XI","Mesodesma donacium",0
2014,"XI","Micromesistius australis",1053
2014,"XI","Mulinia edulis",0
2014,"XI","Mustelus mento",0
2014,"XI","Mytilus chilensis",0
2014,"XI","Octopus (vulgaris) mimus",0
2014,"XI","Odontesthes regia",0
2014,"XI","Oncorhynchus kisutch",4718
2014,"XI","Oncorhynchus mykiss",7911
2014,"XI","Ostrea chilensis",0
2014,"XI","Ovalipes trimaculatus",0
2014,"XI","Paralomis granulosa",0
2014,"XI","Pinguipes chilensis",0
2014,"XI","Pleuroncodes monodon",0
2014,"XI","Prionace glauca",0
2014,"XI","Prolatilus jugularis",0
2014,"XI","Pyura chilensis",0
2014,"XI","Ruvettus pretiosus",0
2014,"XI","Salilota australis",33
2014,"XI","Salmo salar",17586
2014,"XI","Sarda chiliensis",0
2014,"XI","Sardinops sagax",0
2014,"XI","Scomber japonicus",0
2014,"XI","Sebastes capensis",0
2014,"XI","Semele solida",0
2014,"XI","Semicossyphus maculatus",0
2014,"XI","Seriola lalandi",0
2014,"XI","Seriolella caerulea",10
2014,"XI","Seriolella punctata",552
2014,"XI","Seriolella violacea",0
2014,"XI","Sprattus fuegensis",0
2014,"XI","Squalus acanthias",0
2014,"XI","Strangomera bentincki",0
2014,"XI","Tagelus dombeii",0
2014,"XI","Taliepus dentatus",0
2014,"XI","Tawera gayi",0
2014,"XI","Tegula atra",0
2014,"XI","Thais chocolata",0
2014,"XI","Thyrsites atun",0
2014,"XI","Trachurus murphyi",0
2014,"XI","Venus antiqua",0
2014,"XI","Xiphias gladius",0
2014,"XI","Zearaja chilensis",0
2014,"XII","Argobuccinum spp.",0
2014,"XII","Argopecten purpuratus",0
2014,"XII","Athyonidium chilensis",0
2014,"XII","Aulacomya ater",2
2014,"XII","Austromegabalanus psittacus",0
2014,"XII","Brama australis",4
2014,"XII","Callorhinchus callorhynchus",0
2014,"XII","Cancer coronatus",0
2014,"XII","Cancer edwardsi",0
2014,"XII","Cancer porteri",0
2014,"XII","Cancer setosus",0
2014,"XII","Cervimunida johni",0
2014,"XII","Chaceon chilensis",0
2014,"XII","Cheilodactylus variegatus",0
2014,"XII","Chlamys patagonica",2
2014,"XII","Chlamys vitrea",716
2014,"XII","Chondracanthus chamissoi",0
2014,"XII","Choromytilus chorus",0
2014,"XII","Chorus giganteus",0
2014,"XII","Cilus gilberti",0
2014,"XII","Concholepas concholepas",0
2014,"XII","Crassostrea gigas",0
2014,"XII","Dipturus trachyderma",0
2014,"XII","Dissostichus eleginoides",29
2014,"XII","Dosidicus gigas",0
2014,"XII","Durvillaea antarctica",0
2014,"XII","Eleginops maclovinus",2
2014,"XII","Engraulis ringens",0
2014,"XII","Ensis macha",965
2014,"XII","Enteroctopus megalocyathus",3
2014,"XII","Eptatretus polytrema",0
2014,"XII","Fissurella latimarginata",0
2014,"XII","Galaxias maculatus",0
2014,"XII","Gari solida",0
2014,"XII","Genypterus blacodes",83
2014,"XII","Genypterus chilensis",0
2014,"XII","Genypterus maculatus",0
2014,"XII","Graus nigra",0
2014,"XII","Haliotis discus hannai",0
2014,"XII","Haliotis rufescens",0
2014,"XII","Haliporoides diomedeae",0
2014,"XII","Helicolenus lengerichi",0
2014,"XII","Hemilutjanus macrophthalmos",0
2014,"XII","Heterocarpus reedi",0
2014,"XII","Homalaspis plana",0
2014,"XII","Isurus oxyrinchus",0
2014,"XII","Lithodes santolla",5010
2014,"XII","Loligo gahi",0
2014,"XII","Loxechinus albus",13956
2014,"XII","Macruronus magellanicus",0
2014,"XII","Merluccius australis",86
2014,"XII","Merluccius gayi gayi",0
2014,"XII","Mesodesma donacium",0
2014,"XII","Micromesistius australis",0
2014,"XII","Mulinia edulis",0
2014,"XII","Mustelus mento",0
2014,"XII","Mytilus chilensis",226
2014,"XII","Octopus (vulgaris) mimus",1
2014,"XII","Odontesthes regia",12
2014,"XII","Oncorhynchus kisutch",0
2014,"XII","Oncorhynchus mykiss",380
2014,"XII","Ostrea chilensis",0
2014,"XII","Ovalipes trimaculatus",0
2014,"XII","Paralomis granulosa",2155
2014,"XII","Pinguipes chilensis",0
2014,"XII","Pleuroncodes monodon",0
2014,"XII","Prionace glauca",0
2014,"XII","Prolatilus jugularis",0
2014,"XII","Pyura chilensis",0
2014,"XII","Ruvettus pretiosus",0
2014,"XII","Salilota australis",0
2014,"XII","Salmo salar",34470
2014,"XII","Sarda chiliensis",0
2014,"XII","Sardinops sagax",0
2014,"XII","Scomber japonicus",0
2014,"XII","Sebastes capensis",0
2014,"XII","Semele solida",0
2014,"XII","Semicossyphus maculatus",0
2014,"XII","Seriola lalandi",0
2014,"XII","Seriolella caerulea",0
2014,"XII","Seriolella punctata",0
2014,"XII","Seriolella violacea",0
2014,"XII","Sprattus fuegensis",0
2014,"XII","Squalus acanthias",0
2014,"XII","Strangomera bentincki",0
2014,"XII","Tagelus dombeii",0
2014,"XII","Taliepus dentatus",0
2014,"XII","Tawera gayi",0
2014,"XII","Tegula atra",0
2014,"XII","Thais chocolata",0
2014,"XII","Thyrsites atun",0
2014,"XII","Trachurus murphyi",0
2014,"XII","Venus antiqua",572
2014,"XII","Xiphias gladius",0
2014,"XII","Zearaja chilensis",1
2014,"XIV","Argobuccinum spp.",0
2014,"XIV","Argopecten purpuratus",0
2014,"XIV","Athyonidium chilensis",0
2014,"XIV","Aulacomya ater",0
2014,"XIV","Austromegabalanus psittacus",0
2014,"XIV","Brama australis",7
2014,"XIV","Callorhinchus callorhynchus",0
2014,"XIV","Cancer coronatus",0
2014,"XIV","Cancer edwardsi",0
2014,"XIV","Cancer porteri",1
2014,"XIV","Cancer setosus",0
2014,"XIV","Cervimunida johni",0
2014,"XIV","Chaceon chilensis",0
2014,"XIV","Cheilodactylus variegatus",0
2014,"XIV","Chlamys patagonica",0
2014,"XIV","Chlamys vitrea",0
2014,"XIV","Chondracanthus chamissoi",0
2014,"XIV","Choromytilus chorus",1
2014,"XIV","Chorus giganteus",47
2014,"XIV","Cilus gilberti",0
2014,"XIV","Concholepas concholepas",21
2014,"XIV","Crassostrea gigas",0
2014,"XIV","Dipturus trachyderma",0
2014,"XIV","Dissostichus eleginoides",0
2014,"XIV","Dosidicus gigas",48
2014,"XIV","Durvillaea antarctica",0
2014,"XIV","Eleginops maclovinus",9
2014,"XIV","Engraulis ringens",0
2014,"XIV","Ensis macha",65
2014,"XIV","Enteroctopus megalocyathus",0
2014,"XIV","Eptatretus polytrema",0
2014,"XIV","Fissurella latimarginata",3
2014,"XIV","Galaxias maculatus",0
2014,"XIV","Gari solida",0
2014,"XIV","Genypterus blacodes",1
2014,"XIV","Genypterus chilensis",1
2014,"XIV","Genypterus maculatus",0
2014,"XIV","Graus nigra",0
2014,"XIV","Haliotis discus hannai",0
2014,"XIV","Haliotis rufescens",0
2014,"XIV","Haliporoides diomedeae",0
2014,"XIV","Helicolenus lengerichi",1
2014,"XIV","Hemilutjanus macrophthalmos",0
2014,"XIV","Heterocarpus reedi",0
2014,"XIV","Homalaspis plana",0
2014,"XIV","Isurus oxyrinchus",0
2014,"XIV","Lithodes santolla",323
2014,"XIV","Loligo gahi",0
2014,"XIV","Loxechinus albus",0
2014,"XIV","Macruronus magellanicus",0
2014,"XIV","Merluccius australis",0
2014,"XIV","Merluccius gayi gayi",0
2014,"XIV","Mesodesma donacium",0
2014,"XIV","Micromesistius australis",0
2014,"XIV","Mulinia edulis",0
2014,"XIV","Mustelus mento",0
2014,"XIV","Mytilus chilensis",4
2014,"XIV","Octopus (vulgaris) mimus",0
2014,"XIV","Odontesthes regia",0
2014,"XIV","Oncorhynchus kisutch",0
2014,"XIV","Oncorhynchus mykiss",1873
2014,"XIV","Ostrea chilensis",0
2014,"XIV","Ovalipes trimaculatus",0
2014,"XIV","Paralomis granulosa",0
2014,"XIV","Pinguipes chilensis",0
2014,"XIV","Pleuroncodes monodon",0
2014,"XIV","Prionace glauca",0
2014,"XIV","Prolatilus jugularis",0
2014,"XIV","Pyura chilensis",1
2014,"XIV","Ruvettus pretiosus",0
2014,"XIV","Salilota australis",0
2014,"XIV","Salmo salar",229
2014,"XIV","Sarda chiliensis",1
2014,"XIV","Sardinops sagax",0
2014,"XIV","Scomber japonicus",0
2014,"XIV","Sebastes capensis",0
2014,"XIV","Semele solida",0
2014,"XIV","Semicossyphus maculatus",0
2014,"XIV","Seriola lalandi",0
2014,"XIV","Seriolella caerulea",0
2014,"XIV","Seriolella punctata",0
2014,"XIV","Seriolella violacea",0
2014,"XIV","Sprattus fuegensis",0
2014,"XIV","Squalus acanthias",0
2014,"XIV","Strangomera bentincki",0
2014,"XIV","Tagelus dombeii",84
2014,"XIV","Taliepus dentatus",0
2014,"XIV","Tawera gayi",0
2014,"XIV","Tegula atra",1
2014,"XIV","Thais chocolata",0
2014,"XIV","Thyrsites atun",3
2014,"XIV","Trachurus murphyi",0
2014,"XIV","Venus antiqua",1
2014,"XIV","Xiphias gladius",0
2014,"XIV","Zearaja chilensis",2
2014,"XV","Argobuccinum spp.",0
2014,"XV","Argopecten purpuratus",0
2014,"XV","Athyonidium chilensis",0
2014,"XV","Aulacomya ater",0
2014,"XV","Austromegabalanus psittacus",0
2014,"XV","Brama australis",0
2014,"XV","Callorhinchus callorhynchus",0
2014,"XV","Cancer coronatus",0
2014,"XV","Cancer edwardsi",0
2014,"XV","Cancer porteri",0
2014,"XV","Cancer setosus",0
2014,"XV","Cervimunida johni",0
2014,"XV","Chaceon chilensis",0
2014,"XV","Cheilodactylus variegatus",0
2014,"XV","Chlamys patagonica",0
2014,"XV","Chlamys vitrea",0
2014,"XV","Chondracanthus chamissoi",0
2014,"XV","Choromytilus chorus",0
2014,"XV","Chorus giganteus",0
2014,"XV","Cilus gilberti",0
2014,"XV","Concholepas concholepas",0
2014,"XV","Crassostrea gigas",0
2014,"XV","Dipturus trachyderma",0
2014,"XV","Dissostichus eleginoides",0
2014,"XV","Dosidicus gigas",0
2014,"XV","Durvillaea antarctica",0
2014,"XV","Eleginops maclovinus",0
2014,"XV","Engraulis ringens",44
2014,"XV","Ensis macha",0
2014,"XV","Enteroctopus megalocyathus",0
2014,"XV","Eptatretus polytrema",0
2014,"XV","Fissurella latimarginata",0
2014,"XV","Galaxias maculatus",0
2014,"XV","Gari solida",0
2014,"XV","Genypterus blacodes",0
2014,"XV","Genypterus chilensis",0
2014,"XV","Genypterus maculatus",0
2014,"XV","Graus nigra",0
2014,"XV","Haliotis discus hannai",0
2014,"XV","Haliotis rufescens",0
2014,"XV","Haliporoides diomedeae",0
2014,"XV","Helicolenus lengerichi",0
2014,"XV","Hemilutjanus macrophthalmos",0
2014,"XV","Heterocarpus reedi",0
2014,"XV","Homalaspis plana",0
2014,"XV","Isurus oxyrinchus",0
2014,"XV","Lithodes santolla",0
2014,"XV","Loligo gahi",0
2014,"XV","Loxechinus albus",2
2014,"XV","Macruronus magellanicus",0
2014,"XV","Merluccius australis",0
2014,"XV","Merluccius gayi gayi",0
2014,"XV","Mesodesma donacium",0
2014,"XV","Micromesistius australis",0
2014,"XV","Mulinia edulis",0
2014,"XV","Mustelus mento",0
2014,"XV","Mytilus chilensis",0
2014,"XV","Octopus (vulgaris) mimus",0
2014,"XV","Odontesthes regia",0
2014,"XV","Oncorhynchus kisutch",0
2014,"XV","Oncorhynchus mykiss",0
2014,"XV","Ostrea chilensis",0
2014,"XV","Ovalipes trimaculatus",0
2014,"XV","Paralomis granulosa",0
2014,"XV","Pinguipes chilensis",0
2014,"XV","Pleuroncodes monodon",0
2014,"XV","Prionace glauca",0
2014,"XV","Prolatilus jugularis",0
2014,"XV","Pyura chilensis",0
2014,"XV","Ruvettus pretiosus",0
2014,"XV","Salilota australis",0
2014,"XV","Salmo salar",0
2014,"XV","Sarda chiliensis",0
2014,"XV","Sardinops sagax",0
2014,"XV","Scomber japonicus",0
2014,"XV","Sebastes capensis",0
2014,"XV","Semele solida",0
2014,"XV","Semicossyphus maculatus",0
2014,"XV","Seriola lalandi",0
2014,"XV","Seriolella caerulea",0
2014,"XV","Seriolella punctata",0
2014,"XV","Seriolella violacea",0
2014,"XV","Sprattus fuegensis",0
2014,"XV","Squalus acanthias",0
2014,"XV","Strangomera bentincki",0
2014,"XV","Tagelus dombeii",0
2014,"XV","Taliepus dentatus",0
2014,"XV","Tawera gayi",0
2014,"XV","Tegula atra",0
2014,"XV","Thais chocolata",0
2014,"XV","Thyrsites atun",0
2014,"XV","Trachurus murphyi",0
2014,"XV","Venus antiqua",0
2014,"XV","Xiphias gladius",0
2014,"XV","Zearaja chilensis",0
2015,"I","Argobuccinum spp.",0
2015,"I","Argopecten purpuratus",0
2015,"I","Athyonidium chilensis",0
2015,"I","Aulacomya ater",0
2015,"I","Austromegabalanus psittacus",0
2015,"I","Brama australis",0
2015,"I","Callorhinchus callorhynchus",0
2015,"I","Cancer edwardsi",0
2015,"I","Cancer porteri",0
2015,"I","Cancer setosus",3
2015,"I","Cervimunida johni",0
2015,"I","Chaceon chilensis",0
2015,"I","Cheilodactylus variegatus",0
2015,"I","Chlamys vitrea",0
2015,"I","Choromytilus chorus",0
2015,"I","Chorus giganteus",0
2015,"I","Cilus gilberti",0
2015,"I","Concholepas concholepas",12
2015,"I","Coryphaena hippurus",0
2015,"I","Dipturus trachyderma",0
2015,"I","Dissostichus eleginoides",54
2015,"I","Dosidicus gigas",0
2015,"I","Durvillaea antarctica",0
2015,"I","Eleginops maclovinus",0
2015,"I","Engraulis ringens",64
2015,"I","Ensis macha",0
2015,"I","Enteroctopus megalocyathus",0
2015,"I","Fissurella costata",0
2015,"I","Fissurella latimarginata",0
2015,"I","Fissurella maxima",0
2015,"I","Gari solida",0
2015,"I","Genypterus blacodes",0
2015,"I","Genypterus chilensis",0
2015,"I","Genypterus maculatus",0
2015,"I","Graus nigra",0
2015,"I","Haliotis discus hannai",0
2015,"I","Haliotis rufescens",0
2015,"I","Haliporoides diomedeae",0
2015,"I","Helicolenus lengerichi",0
2015,"I","Hemilutjanus macrophthalmos",0
2015,"I","Heterocarpus reedi",0
2015,"I","Hippoglossina macrops",0
2015,"I","Homalaspis plana",0
2015,"I","Isurus oxyrinchus",0
2015,"I","Lithodes santolla",0
2015,"I","Loligo gahi",0
2015,"I","Loxechinus albus",513
2015,"I","Macrocystis spp.",0
2015,"I","Macruronus magellanicus",0
2015,"I","Merluccius australis",0
2015,"I","Merluccius gayi gayi",0
2015,"I","Mesodesma donacium",0
2015,"I","Micropogonias manni",0
2015,"I","Mulinia edulis",0
2015,"I","Mustelus mento",0
2015,"I","Mytilus chilensis",0
2015,"I","Octopus (vulgaris) mimus",158
2015,"I","Odontesthes regia",0
2015,"I","Odontocymbiola magellanica",0
2015,"I","Oncorhynchus kisutch",0
2015,"I","Oncorhynchus mykiss",0
2015,"I","Ostrea chilensis",0
2015,"I","Ovalipes trimaculatus",0
2015,"I","Paralomis granulosa",0
2015,"I","Pinguipes chilensis",0
2015,"I","Pleuroncodes monodon",0
2015,"I","Prionace glauca",0
2015,"I","Pyura chilensis",0
2015,"I","Ruvettus pretiosus",0
2015,"I","Salmo salar",0
2015,"I","Sarda chiliensis",0
2015,"I","Sardinops sagax",0
2015,"I","Scomber japonicus",3
2015,"I","Sebastes capensis",0
2015,"I","Semele solida",0
2015,"I","Semicossyphus maculatus",0
2015,"I","Seriola lalandi",0
2015,"I","Seriolella caerulea",0
2015,"I","Seriolella punctata",0
2015,"I","Squalus acanthias",0
2015,"I","Strangomera bentincki",0
2015,"I","Tagelus dombeii",0
2015,"I","Tawera gayi",0
2015,"I","Tegula atra",0
2015,"I","Thais chocolata",236
2015,"I","Thyrsites atun",0
2015,"I","Trachurus murphyi",60
2015,"I","Trochita trochiformes",0
2015,"I","Venus antiqua",0
2015,"I","Xiphias gladius",10
2015,"I","Zearaja chilensis",0
2015,"II","Argobuccinum spp.",0
2015,"II","Argopecten purpuratus",0
2015,"II","Athyonidium chilensis",0
2015,"II","Aulacomya ater",0
2015,"II","Austromegabalanus psittacus",0
2015,"II","Brama australis",0
2015,"II","Callorhinchus callorhynchus",0
2015,"II","Cancer edwardsi",0
2015,"II","Cancer porteri",0
2015,"II","Cancer setosus",0
2015,"II","Cervimunida johni",0
2015,"II","Chaceon chilensis",0
2015,"II","Cheilodactylus variegatus",0
2015,"II","Chlamys vitrea",0
2015,"II","Choromytilus chorus",0
2015,"II","Chorus giganteus",0
2015,"II","Cilus gilberti",0
2015,"II","Concholepas concholepas",12
2015,"II","Coryphaena hippurus",1
2015,"II","Dipturus trachyderma",0
2015,"II","Dissostichus eleginoides",0
2015,"II","Dosidicus gigas",0
2015,"II","Durvillaea antarctica",0
2015,"II","Eleginops maclovinus",0
2015,"II","Engraulis ringens",0
2015,"II","Ensis macha",0
2015,"II","Enteroctopus megalocyathus",0
2015,"II","Fissurella costata",0
2015,"II","Fissurella latimarginata",308
2015,"II","Fissurella maxima",0
2015,"II","Gari solida",0
2015,"II","Genypterus blacodes",0
2015,"II","Genypterus chilensis",0
2015,"II","Genypterus maculatus",0
2015,"II","Graus nigra",0
2015,"II","Haliotis discus hannai",0
2015,"II","Haliotis rufescens",0
2015,"II","Haliporoides diomedeae",0
2015,"II","Helicolenus lengerichi",0
2015,"II","Hemilutjanus macrophthalmos",0
2015,"II","Heterocarpus reedi",0
2015,"II","Hippoglossina macrops",0
2015,"II","Homalaspis plana",0
2015,"II","Isurus oxyrinchus",0
2015,"II","Lithodes santolla",0
2015,"II","Loligo gahi",0
2015,"II","Loxechinus albus",51
2015,"II","Macrocystis spp.",0
2015,"II","Macruronus magellanicus",0
2015,"II","Merluccius australis",0
2015,"II","Merluccius gayi gayi",0
2015,"II","Mesodesma donacium",0
2015,"II","Micropogonias manni",0
2015,"II","Mulinia edulis",0
2015,"II","Mustelus mento",0
2015,"II","Mytilus chilensis",0
2015,"II","Octopus (vulgaris) mimus",733
2015,"II","Odontesthes regia",0
2015,"II","Odontocymbiola magellanica",0
2015,"II","Oncorhynchus kisutch",0
2015,"II","Oncorhynchus mykiss",0
2015,"II","Ostrea chilensis",0
2015,"II","Ovalipes trimaculatus",0
2015,"II","Paralomis granulosa",0
2015,"II","Pinguipes chilensis",0
2015,"II","Pleuroncodes monodon",0
2015,"II","Prionace glauca",0
2015,"II","Pyura chilensis",0
2015,"II","Ruvettus pretiosus",0
2015,"II","Salmo salar",0
2015,"II","Sarda chiliensis",14
2015,"II","Sardinops sagax",54
2015,"II","Scomber japonicus",27
2015,"II","Sebastes capensis",0
2015,"II","Semele solida",0
2015,"II","Semicossyphus maculatus",0
2015,"II","Seriola lalandi",0
2015,"II","Seriolella caerulea",0
2015,"II","Seriolella punctata",0
2015,"II","Squalus acanthias",0
2015,"II","Strangomera bentincki",0
2015,"II","Tagelus dombeii",0
2015,"II","Tawera gayi",0
2015,"II","Tegula atra",0
2015,"II","Thais chocolata",123
2015,"II","Thyrsites atun",0
2015,"II","Trachurus murphyi",3
2015,"II","Trochita trochiformes",0
2015,"II","Venus antiqua",0
2015,"II","Xiphias gladius",0
2015,"II","Zearaja chilensis",0
2015,"III","Argobuccinum spp.",0
2015,"III","Argopecten purpuratus",3
2015,"III","Athyonidium chilensis",0
2015,"III","Aulacomya ater",0
2015,"III","Austromegabalanus psittacus",0
2015,"III","Brama australis",0
2015,"III","Callorhinchus callorhynchus",0
2015,"III","Cancer edwardsi",0
2015,"III","Cancer porteri",0
2015,"III","Cancer setosus",26
2015,"III","Cervimunida johni",0
2015,"III","Chaceon chilensis",0
2015,"III","Cheilodactylus variegatus",1
2015,"III","Chlamys vitrea",0
2015,"III","Choromytilus chorus",0
2015,"III","Chorus giganteus",0
2015,"III","Cilus gilberti",0
2015,"III","Concholepas concholepas",28
2015,"III","Coryphaena hippurus",0
2015,"III","Dipturus trachyderma",0
2015,"III","Dissostichus eleginoides",0
2015,"III","Dosidicus gigas",1
2015,"III","Durvillaea antarctica",0
2015,"III","Eleginops maclovinus",0
2015,"III","Engraulis ringens",0
2015,"III","Ensis macha",0
2015,"III","Enteroctopus megalocyathus",0
2015,"III","Fissurella costata",0
2015,"III","Fissurella latimarginata",99
2015,"III","Fissurella maxima",0
2015,"III","Gari solida",0
2015,"III","Genypterus blacodes",0
2015,"III","Genypterus chilensis",10
2015,"III","Genypterus maculatus",0
2015,"III","Graus nigra",2
2015,"III","Haliotis discus hannai",16
2015,"III","Haliotis rufescens",353
2015,"III","Haliporoides diomedeae",0
2015,"III","Helicolenus lengerichi",0
2015,"III","Hemilutjanus macrophthalmos",1
2015,"III","Heterocarpus reedi",0
2015,"III","Hippoglossina macrops",0
2015,"III","Homalaspis plana",1
2015,"III","Isurus oxyrinchus",12
2015,"III","Lithodes santolla",0
2015,"III","Loligo gahi",0
2015,"III","Loxechinus albus",631
2015,"III","Macrocystis spp.",0
2015,"III","Macruronus magellanicus",0
2015,"III","Merluccius australis",0
2015,"III","Merluccius gayi gayi",0
2015,"III","Mesodesma donacium",0
2015,"III","Micropogonias manni",0
2015,"III","Mulinia edulis",0
2015,"III","Mustelus mento",0
2015,"III","Mytilus chilensis",0
2015,"III","Octopus (vulgaris) mimus",146
2015,"III","Odontesthes regia",0
2015,"III","Odontocymbiola magellanica",0
2015,"III","Oncorhynchus kisutch",0
2015,"III","Oncorhynchus mykiss",0
2015,"III","Ostrea chilensis",0
2015,"III","Ovalipes trimaculatus",0
2015,"III","Paralomis granulosa",0
2015,"III","Pinguipes chilensis",7
2015,"III","Pleuroncodes monodon",0
2015,"III","Prionace glauca",0
2015,"III","Pyura chilensis",7
2015,"III","Ruvettus pretiosus",0
2015,"III","Salmo salar",0
2015,"III","Sarda chiliensis",0
2015,"III","Sardinops sagax",0
2015,"III","Scomber japonicus",5
2015,"III","Sebastes capensis",1
2015,"III","Semele solida",0
2015,"III","Semicossyphus maculatus",2
2015,"III","Seriola lalandi",0
2015,"III","Seriolella caerulea",0
2015,"III","Seriolella punctata",0
2015,"III","Squalus acanthias",0
2015,"III","Strangomera bentincki",0
2015,"III","Tagelus dombeii",0
2015,"III","Tawera gayi",0
2015,"III","Tegula atra",0
2015,"III","Thais chocolata",3
2015,"III","Thyrsites atun",0
2015,"III","Trachurus murphyi",0
2015,"III","Trochita trochiformes",0
2015,"III","Venus antiqua",0
2015,"III","Xiphias gladius",33
2015,"III","Zearaja chilensis",0
2015,"IV","Argobuccinum spp.",0
2015,"IV","Argopecten purpuratus",2359
2015,"IV","Athyonidium chilensis",0
